Population,Family,Pop-Fam,Individual,PlantID,Latitude,Longitude,Elevation,Days,Veg,Infl,Nodes,NodeLength,StemWidth,LeafArea
ONCB,30,ONCB-30,a,ONCB-30-a,46.37763889,79.97491667,200,78,974,125,16,60.875,4.53,
ONCB,30,ONCB-30,b,ONCB-30-b,46.37763889,79.97491667,200,78,637,208,15,42.46666667,3.64,1314.8
ONDM,1,ONDM-1,a,ONDM-1-a,44.4925,77.64563889,159,112,817,202,22,37.13636364,3.8,
ONDM,1,ONDM-1,b,ONDM-1-b,44.4925,77.64563889,159,74,660,183,14,47.14285714,3.49,1215.5
ONDM,2,ONDM-2,a,ONDM-2-a,44.4925,77.64563889,159,87,673,135,19,35.42105263,2.89,
ONDM,2,ONDM-2,b,ONDM-2-b,44.4925,77.64563889,159,80,766,138,17,45.05882353,3.23,1011.8
ONDM,3,ONDM-3,a,ONDM-3-a,44.4925,77.64563889,159,76,578,160,12,48.16666667,2.94,
ONDM,3,ONDM-3,b,ONDM-3-b,44.4925,77.64563889,159,76,841,227,15,56.06666667,3.63,1249.4
ONDM,4,ONDM-4,a,ONDM-4-a,44.4925,77.64563889,159,82,540,171,15,36,2.86,
ONDM,4,ONDM-4,b,ONDM-4-b,44.4925,77.64563889,159,81,595,201,15,39.66666667,3.6,1128
ONDM,5,ONDM-5,a,ONDM-5-a,44.4925,77.64563889,159,75,647,210,13,49.76923077,3.34,
ONDM,5,ONDM-5,b,ONDM-5-b,44.4925,77.64563889,159,104,935,174,18,51.94444444,3.29,955.9
ONDM,6,ONDM-6,a,ONDM-6-a,44.4925,77.64563889,159,86,730,155,19,38.42105263,4.01,
ONDM,6,ONDM-6,b,ONDM-6-b,44.4925,77.64563889,159,83,622,192,15,41.46666667,3.47,894.5
ONDM,7,ONDM-7,a,ONDM-7-a,44.4925,77.64563889,159,93,486,197,15,32.4,2.77,
ONDM,7,ONDM-7,b,ONDM-7-b,44.4925,77.64563889,159,112,786,139,23,34.17391304,3.77,631.5
ONDM,8,ONDM-8,a,ONDM-8-a,44.4925,77.64563889,159,79,677,242,14,48.35714286,3.68,
ONDM,8,ONDM-8,b,ONDM-8-b,44.4925,77.64563889,159,87,782,246,15,52.13333333,3.6,1408.9
ONDM,9,ONDM-9,a,ONDM-9-a,44.4925,77.64563889,159,75,693,206,13,53.30769231,3.46,
ONDM,9,ONDM-9,b,ONDM-9-b,44.4925,77.64563889,159,88,554,99,14,39.57142857,2.28,839.2
ONDM,10,ONDM-10,a,ONDM-10-a,44.4925,77.64563889,159,73,492,125,13,37.84615385,2.82,
ONDM,10,ONDM-10,b,ONDM-10-b,44.4925,77.64563889,159,78,584,165,15,38.93333333,3.82,1131
ONDM,11,ONDM-11,a,ONDM-11-a,44.4925,77.64563889,159,78,528,283,15,35.2,3.67,
ONDM,11,ONDM-11,b,ONDM-11-b,44.4925,77.64563889,159,73,674,167,13,51.84615385,3.88,1113.2
ONDM,12,ONDM-12,a,ONDM-12-a,44.4925,77.64563889,159,83,634,133,16,39.625,3.18,
ONDM,12,ONDM-12,b,ONDM-12-b,44.4925,77.64563889,159,81,723,285,14,51.64285714,3.86,2176.3
ONDM,13,ONDM-13,a,ONDM-13-a,44.4925,77.64563889,159,88,602,109,16,37.625,2.44,
ONDM,13,ONDM-13,b,ONDM-13-b,44.4925,77.64563889,159,75,767,256,15,51.13333333,4.56,1893.9
ONDM,15,ONDM-15,a,ONDM-15-a,44.4925,77.64563889,159,80,623,222,16,38.9375,3.83,
ONDM,15,ONDM-15,b,ONDM-15-b,44.4925,77.64563889,159,80,720,200,15,48,4.57,2260.1
ONDM,16,ONDM-16,a,ONDM-16-a,44.4925,77.64563889,159,72,725,207,14,51.78571429,3.98,
ONDM,16,ONDM-16,b,ONDM-16-b,44.4925,77.64563889,159,74,614,155,13,47.23076923,3.69,1292.8
ONDM,17,ONDM-17,a,ONDM-17-a,44.4925,77.64563889,159,107,635,228,17,37.35294118,3.72,
ONDM,17,ONDM-17,b,ONDM-17-b,44.4925,77.64563889,159,79,628,190,15,41.86666667,2.74,822
ONDM,18,ONDM-18,a,ONDM-18-a,44.4925,77.64563889,159,86,768,214,19,40.42105263,3.14,
ONDM,18,ONDM-18,b,ONDM-18-b,44.4925,77.64563889,159,80,697,200,17,41,3.47,915.5
ONDM,19,ONDM-19,a,ONDM-19-a,44.4925,77.64563889,159,72,620,250,13,47.69230769,3.64,
ONDM,19,ONDM-19,b,ONDM-19-b,44.4925,77.64563889,159,75,635,239,14,45.35714286,3.58,1818.7
ONDM,20,ONDM-20,a,ONDM-20-a,44.4925,77.64563889,159,79,647,182,16,40.4375,3.54,
ONDM,20,ONDM-20,b,ONDM-20-b,44.4925,77.64563889,159,76,705,230,16,44.0625,4.16,1372.6
ONDM,21,ONDM-21,a,ONDM-21-a,44.4925,77.64563889,159,72,617,239,14,44.07142857,3.86,
ONDM,21,ONDM-21,b,ONDM-21-b,44.4925,77.64563889,159,72,640,189,12,53.33333333,3.44,1653
ONDM,22,ONDM-22,a,ONDM-22-a,44.4925,77.64563889,159,75,543,153,13,41.76923077,3.19,
ONDM,22,ONDM-22,b,ONDM-22-b,44.4925,77.64563889,159,83,998,134,17,58.70588235,3.86,1463.8
ONDM,23,ONDM-23,a,ONDM-23-a,44.4925,77.64563889,159,78,542,120,13,41.69230769,3.38,
ONDM,23,ONDM-23,b,ONDM-23-b,44.4925,77.64563889,159,74,580,245,14,41.42857143,3.62,1365.9
ONDM,24,ONDM-24,a,ONDM-24-a,44.4925,77.64563889,159,73,578,160,11,52.54545455,2.94,
ONDM,25,ONDM-25,a,ONDM-25-a,44.4925,77.64563889,159,76,450,173,14,32.14285714,2.84,
ONDM,25,ONDM-25,b,ONDM-25-b,44.4925,77.64563889,159,80,562,187,13,43.23076923,3.13,1553.1
ONDM,26,ONDM-26,a,ONDM-26-a,44.4925,77.64563889,159,79,872,232,17,51.29411765,3.98,
ONDM,26,ONDM-26,b,ONDM-26-b,44.4925,77.64563889,159,82,856,229,13,65.84615385,4.14,1794.2
ONDM,27,ONDM-27,a,ONDM-27-a,44.4925,77.64563889,159,77,620,240,12,51.66666667,3.19,
ONDM,27,ONDM-27,b,ONDM-27-b,44.4925,77.64563889,159,75,465,193,12,38.75,3.02,1273.5
ONDM,28,ONDM-28,a,ONDM-28-a,44.4925,77.64563889,159,74,550,168,13,42.30769231,3.62,
ONDM,28,ONDM-28,b,ONDM-28-b,44.4925,77.64563889,159,97,551,122,13,42.38461538,2.69,1015.2
ONDM,29,ONDM-29,a,ONDM-29-a,44.4925,77.64563889,159,78,688,272,15,45.86666667,3.78,
ONDM,29,ONDM-29,b,ONDM-29-b,44.4925,77.64563889,159,76,644,193,14,46,3.64,1293.5
ONDM,30,ONDM-30,a,ONDM-30-a,44.4925,77.64563889,159,80,673,177,16,42.0625,3.38,
ONDM,30,ONDM-30,b,ONDM-30-b,44.4925,77.64563889,159,87,225,127,13,17.30769231,2.18,769.6
ONDM,31,ONDM-31,a,ONDM-31-a,44.4925,77.64563889,159,99,650,320,12,54.16666667,3.56,
ONDM,31,ONDM-31,b,ONDM-31-b,44.4925,77.64563889,159,82,703,233,15,46.86666667,3.38,1137.4
ONEC,1,ONEC-1,a,ONEC-1-a,47.69038889,80.27663889,260,133,472,25,20,23.6,1.87,
ONEC,1,ONEC-1,b,ONEC-1-b,47.69038889,80.27663889,260,95,333,109,13,25.61538462,2.11,507.8
ONEC,2,ONEC-2,a,ONEC-2-a,47.69038889,80.27663889,260,80,453,110,14,32.35714286,2.48,
ONEC,2,ONEC-2,b,ONEC-2-b,47.69038889,80.27663889,260,94,367,111,16,22.9375,1.68,444.3
ONEC,3,ONEC-3,a,ONEC-3-a,47.69038889,80.27663889,260,105,647,115,19,34.05263158,2.49,
ONEC,4,ONEC-4,a,ONEC-4-a,47.69038889,80.27663889,260,92,348,103,13,26.76923077,2.04,
ONEC,4,ONEC-4,b,ONEC-4-b,47.69038889,80.27663889,260,73,390,210,13,30,2.88,864
ONEC,5,ONEC-5,a,ONEC-5-a,47.69038889,80.27663889,260,113,437,141,14,31.21428571,2.49,
ONEC,5,ONEC-5,b,ONEC-5-b,47.69038889,80.27663889,260,111,720,126,26,27.69230769,2.78,564.8
ONEC,6,ONEC-6,a,ONEC-6-a,47.69038889,80.27663889,260,78,490,116,17,28.82352941,2.68,
ONEC,6,ONEC-6,b,ONEC-6-b,47.69038889,80.27663889,260,127,551,45,19,29,1.77,260.5
ONEC,7,ONEC-7,a,ONEC-7-a,47.69038889,80.27663889,260,84,420,120,21,20,2.23,
ONEC,7,ONEC-7,b,ONEC-7-b,47.69038889,80.27663889,260,119,710,133,20,35.5,2.34,396.6
ONEC,8,ONEC-8,a,ONEC-8-a,47.69038889,80.27663889,260,110,606,127,18,33.66666667,2.42,
ONEC,8,ONEC-8,b,ONEC-8-b,47.69038889,80.27663889,260,106,550,174,17,32.35294118,2.61,581.5
ONEC,11,ONEC-11,a,ONEC-11-a,47.69038889,80.27663889,260,84,350,106,10,35,2.19,
ONEC,11,ONEC-11,b,ONEC-11-b,47.69038889,80.27663889,260,113,463,57,21,22.04761905,2.05,288
ONEC,13,ONEC-13,a,ONEC-13-a,47.69038889,80.27663889,260,90,527,78,20,26.35,2.02,
ONEC,13,ONEC-13,b,ONEC-13-b,47.69038889,80.27663889,260,80,581,127,16,36.3125,2.66,817.5
ONEC,18,ONEC-18,a,ONEC-18-a,47.69038889,80.27663889,260,104,575,106,18,31.94444444,2.14,
ONEC,18,ONEC-18,b,ONEC-18-b,47.69038889,80.27663889,260,118,799,75,22,36.31818182,2.93,586.7
ONEC,19,ONEC-19,a,ONEC-19-a,47.69038889,80.27663889,260,110,434,90,22,19.72727273,1.89,
ONEC,20,ONEC-20,a,ONEC-20-a,47.69038889,80.27663889,260,103,447,173,16,27.9375,2.36,
ONEC,20,ONEC-20,b,ONEC-20-b,47.69038889,80.27663889,260,115,304,101,15,20.26666667,2.2,329
ONEC,21,ONEC-21,a,ONEC-21-a,47.69038889,80.27663889,260,106,555,82,18,30.83333333,2.27,
ONEC,21,ONEC-21,b,ONEC-21-b,47.69038889,80.27663889,260,77,483,208,15,32.2,2.64,801
ONEC,22,ONEC-22,a,ONEC-22-a,47.69038889,80.27663889,260,115,498,95,16,31.125,2.8,
ONEC,23,ONEC-23,a,ONEC-23-a,47.69038889,80.27663889,260,134,538,122,18,29.88888889,2.1,
ONEC,23,ONEC-23,b,ONEC-23-b,47.69038889,80.27663889,260,111,600,104,21,28.57142857,2.2,522.5
ONEC,24,ONEC-24,a,ONEC-24-a,47.69038889,80.27663889,260,103,522,113,15,34.8,1.58,
ONEC,24,ONEC-24,b,ONEC-24-b,47.69038889,80.27663889,260,106,570,187,21,27.14285714,2.36,433.7
ONEC,25,ONEC-25,a,ONEC-25-a,47.69038889,80.27663889,260,110,648,142,19,34.10526316,2.62,
ONEC,25,ONEC-25,b,ONEC-25-b,47.69038889,80.27663889,260,108,528,111,18,29.33333333,2.03,449.8
ONEC,26,ONEC-26,a,ONEC-26-a,47.69038889,80.27663889,260,109,538,87,23,23.39130435,2.16,
ONEC,26,ONEC-26,b,ONEC-26-b,47.69038889,80.27663889,260,96,452,103,16,28.25,2.13,534.6
ONEC,30,ONEC-30,a,ONEC-30-a,47.69038889,80.27663889,260,125,623,88,20,31.15,2,
ONEC,30,ONEC-30,b,ONEC-30-b,47.69038889,80.27663889,260,125,652,96,15,43.46666667,2.16,524.3
ONEC,32,ONEC-32,a,ONEC-32-a,47.69038889,80.27663889,260,119,752,131,22,34.18181818,2.83,
ONEC,32,ONEC-32,b,ONEC-32-b,47.69038889,80.27663889,260,97,436,120,16,27.25,2,568.3
ONEC,35,ONEC-35,a,ONEC-35-a,47.69038889,80.27663889,260,109,525,86,20,26.25,2,
ONEC,35,ONEC-35,b,ONEC-35-b,47.69038889,80.27663889,260,137,771,168,21,36.71428571,3.54,1119.6
ONKA,1,ONKA-1,a,ONKA-1-a,44.64822222,77.12186111,198,89,571,178,16,35.6875,2.73,
ONKA,1,ONKA-1,b,ONKA-1-b,44.64822222,77.12186111,198,74,585,245,15,39,3.12,1105.8
ONKA,2,ONKA-2,a,ONKA-2-a,44.64822222,77.12186111,198,104,750,115,22,34.09090909,2.34,
ONKA,2,ONKA-2,b,ONKA-2-b,44.64822222,77.12186111,198,96,636,130,17,37.41176471,2.62,557.7
ONKA,3,ONKA-3,a,ONKA-3-a,44.64822222,77.12186111,198,92,728,137,21,34.66666667,3.26,
ONKA,3,ONKA-3,b,ONKA-3-b,44.64822222,77.12186111,198,76,554,120,16,34.625,2.6,683.3
ONKA,4,ONKA-4,a,ONKA-4-a,44.64822222,77.12186111,198,76,647,171,15,43.13333333,2.97,
ONKA,4,ONKA-4,b,ONKA-4-b,44.64822222,77.12186111,198,82,522,120,16,32.625,2.36,611
ONKA,5,ONKA-5,a,ONKA-5-a,44.64822222,77.12186111,198,89,413,120,15,27.53333333,2.24,
ONKA,5,ONKA-5,b,ONKA-5-b,44.64822222,77.12186111,198,105,597,73,17,35.11764706,2.16,576.7
ONKA,6,ONKA-6,a,ONKA-6-a,44.64822222,77.12186111,198,134,544,76,23,23.65217391,1.87,
ONKA,6,ONKA-6,b,ONKA-6-b,44.64822222,77.12186111,198,81,599,222,13,46.07692308,2.86,934.6
ONKA,7,ONKA-7,a,ONKA-7-a,44.64822222,77.12186111,198,78,573,188,14,40.92857143,3.79,
ONKA,7,ONKA-7,b,ONKA-7-b,44.64822222,77.12186111,198,77,713,112,14,50.92857143,3.48,1319.8
ONKA,8,ONKA-8,a,ONKA-8-a,44.64822222,77.12186111,198,76,733,195,16,45.8125,3.53,
ONKA,8,ONKA-8,b,ONKA-8-b,44.64822222,77.12186111,198,79,708,242,15,47.2,2.38,1214.5
ONKA,9,ONKA-9,a,ONKA-9-a,44.64822222,77.12186111,198,79,650,150,15,43.33333333,2.84,
ONKA,9,ONKA-9,b,ONKA-9-b,44.64822222,77.12186111,198,71,835,152,15,55.66666667,3.22,1320.5
ONKA,10,ONKA-10,a,ONKA-10-a,44.64822222,77.12186111,198,94,455,145,13,35,2.46,
ONKA,10,ONKA-10,b,ONKA-10-b,44.64822222,77.12186111,198,78,583,186,14,41.64285714,3.38,1266.3
ONKA,11,ONKA-11,a,ONKA-11-a,44.64822222,77.12186111,198,79,608,230,15,40.53333333,3.22,
ONKA,11,ONKA-11,b,ONKA-11-b,44.64822222,77.12186111,198,76,560,235,14,40,3.08,1194
ONKA,12,ONKA-12,a,ONKA-12-a,44.64822222,77.12186111,198,76,434,130,15,28.93333333,2.79,
ONKA,12,ONKA-12,b,ONKA-12-b,44.64822222,77.12186111,198,91,420,93,14,30,2.24,393
ONKA,13,ONKA-13,a,ONKA-13-a,44.64822222,77.12186111,198,77,573,76,14,40.92857143,3.56,
ONKA,13,ONKA-13,b,ONKA-13-b,44.64822222,77.12186111,198,74,585,145,14,41.78571429,3.2,1387.8
ONKA,14,ONKA-14,a,ONKA-14-a,44.64822222,77.12186111,198,76,623,233,18,34.61111111,3.43,
ONKA,14,ONKA-14,b,ONKA-14-b,44.64822222,77.12186111,198,114,651,43,24,27.125,2.13,580.5
ONKA,15,ONKA-15,a,ONKA-15-a,44.64822222,77.12186111,198,74,570,125,16,35.625,2.6,
ONKA,15,ONKA-15,b,ONKA-15-b,44.64822222,77.12186111,198,76,710,154,18,39.44444444,3.56,1122.9
ONKA,17,ONKA-17,a,ONKA-17-a,44.64822222,77.12186111,198,76,540,204,13,41.53846154,3,
ONKA,17,ONKA-17,b,ONKA-17-b,44.64822222,77.12186111,198,73,612,149,15,40.8,3.52,1178.4
ONKA,18,ONKA-18,a,ONKA-18-a,44.64822222,77.12186111,198,91,839,136,23,36.47826087,3.7,
ONKA,18,ONKA-18,b,ONKA-18-b,44.64822222,77.12186111,198,74,713,245,15,47.53333333,4.05,1376.1
ONKA,19,ONKA-19,a,ONKA-19-a,44.64822222,77.12186111,198,83,922,200,21,43.9047619,3.79,
ONKA,19,ONKA-19,b,ONKA-19-b,44.64822222,77.12186111,198,79,540,200,14,38.57142857,2.6,915.4
ONKA,20,ONKA-20,a,ONKA-20-a,44.64822222,77.12186111,198,82,669,174,15,44.6,2.72,
ONKA,20,ONKA-20,b,ONKA-20-b,44.64822222,77.12186111,198,86,702,210,16,43.875,3.22,819.6
ONKA,21,ONKA-21,a,ONKA-21-a,44.64822222,77.12186111,198,84,569,168,17,33.47058824,2.88,
ONKA,21,ONKA-21,b,ONKA-21-b,44.64822222,77.12186111,198,75,557,156,15,37.13333333,2.64,763
ONKA,22,ONKA-22,a,ONKA-22-a,44.64822222,77.12186111,198,83,708,155,14,50.57142857,2.79,
ONKA,22,ONKA-22,b,ONKA-22-b,44.64822222,77.12186111,198,117,754,106,20,37.7,3.06,707.1
ONKA,23,ONKA-23,a,ONKA-23-a,44.64822222,77.12186111,198,94,565,106,15,37.66666667,2.48,
ONKA,23,ONKA-23,b,ONKA-23-b,44.64822222,77.12186111,198,87,645,115,18,35.83333333,2.58,668.5
ONKA,24,ONKA-24,a,ONKA-24-a,44.64822222,77.12186111,198,99,636,182,16,39.75,2.59,
ONKA,24,ONKA-24,b,ONKA-24-b,44.64822222,77.12186111,198,83,705,235,14,50.35714286,3.05,987.2
ONKA,25,ONKA-25,a,ONKA-25-a,44.64822222,77.12186111,198,81,388,111,13,29.84615385,2.62,
ONKA,25,ONKA-25,b,ONKA-25-b,44.64822222,77.12186111,198,76,554,163,14,39.57142857,3.16,1250.6
ONKA,26,ONKA-26,a,ONKA-26-a,44.64822222,77.12186111,198,90,702,126,21,33.42857143,2.58,
ONKA,26,ONKA-26,b,ONKA-26-b,44.64822222,77.12186111,198,85,845,32,21,40.23809524,3.69,
ONKA,27,ONKA-27,a,ONKA-27-a,44.64822222,77.12186111,198,74,580,148,14,41.42857143,2.8,
ONKA,27,ONKA-27,b,ONKA-27-b,44.64822222,77.12186111,198,73,610,179,15,40.66666667,3.38,634.7
ONKA,28,ONKA-28,a,ONKA-28-a,44.64822222,77.12186111,198,91,475,109,15,31.66666667,2.54,
ONKA,28,ONKA-28,b,ONKA-28-b,44.64822222,77.12186111,198,90,460,158,15,30.66666667,2.68,729.3
ONKA,30,ONKA-30,a,ONKA-30-a,44.64822222,77.12186111,198,74,500,210,15,33.33333333,3.1,
ONKA,30,ONKA-30,b,ONKA-30-b,44.64822222,77.12186111,198,82,434,93,17,25.52941176,2.34,547
ONKA,31,ONKA-31,a,ONKA-31-a,44.64822222,77.12186111,198,77,584,122,17,34.35294118,2.6,
ONKA,31,ONKA-31,b,ONKA-31-b,44.64822222,77.12186111,198,73,373,170,14,26.64285714,3.94,761.6
ONKA,32,ONKA-32,a,ONKA-32-a,44.64822222,77.12186111,198,82,555,221,15,37,3.13,
ONKA,32,ONKA-32,b,ONKA-32-b,44.64822222,77.12186111,198,78,633,275,18,35.16666667,3.29,1083.3
ONLG,1,ONLG-1,a,ONLG-1-a,46.42536111,84.08783333,175,73,538,231,12,44.83333333,3.08,
ONLG,1,ONLG-1,b,ONLG-1-b,46.42536111,84.08783333,175,72,353,157,13,27.15384615,3.78,961.8
ONLG,3,ONLG-3,a,ONLG-3-a,46.42536111,84.08783333,175,80,782,147,16,48.875,3.46,
ONLG,3,ONLG-3,b,ONLG-3-b,46.42536111,84.08783333,175,74,760,173,15,50.66666667,3.9,1398.9
ONLG,4,ONLG-4,a,ONLG-4-a,46.42536111,84.08783333,175,77,700,190,17,41.17647059,3.73,
ONLG,4,ONLG-4,b,ONLG-4-b,46.42536111,84.08783333,175,74,703,210,16,43.9375,4.2,941.6
ONLG,5,ONLG-5,a,ONLG-5-a,46.42536111,84.08783333,175,73,705,140,15,47,3.46,
ONLG,5,ONLG-5,b,ONLG-5-b,46.42536111,84.08783333,175,76,614,142,14,43.85714286,3.24,1551.2
ONLG,6,ONLG-6,a,ONLG-6-a,46.42536111,84.08783333,175,81,655,217,14,46.78571429,3.47,
ONLG,6,ONLG-6,b,ONLG-6-b,46.42536111,84.08783333,175,85,490,177,17,28.82352941,2.78,1423.7
ONLG,7,ONLG-7,a,ONLG-7-a,46.42536111,84.08783333,175,69,620,212,18,34.44444444,2.9,
ONLG,7,ONLG-7,b,ONLG-7-b,46.42536111,84.08783333,175,78,717,205,14,51.21428571,2.68,1056.3
ONLG,8,ONLG-8,a,ONLG-8-a,46.42536111,84.08783333,175,79,880,137,19,46.31578947,3.96,
ONLG,8,ONLG-8,b,ONLG-8-b,46.42536111,84.08783333,175,77,895,220,16,55.9375,4.3,1400.3
ONLG,9,ONLG-9,a,ONLG-9-a,46.42536111,84.08783333,175,75,612,209,13,47.07692308,3.66,
ONLG,9,ONLG-9,b,ONLG-9-b,46.42536111,84.08783333,175,82,686,185,15,45.73333333,3.49,1906.9
ONLG,10,ONLG-10,a,ONLG-10-a,46.42536111,84.08783333,175,108,783,168,21,37.28571429,2.59,
ONLG,10,ONLG-10,b,ONLG-10-b,46.42536111,84.08783333,175,82,635,125,18,35.27777778,2.9,1053.7
ONLG,11,ONLG-11,a,ONLG-11-a,46.42536111,84.08783333,175,73,666,215,13,51.23076923,3.24,
ONLG,11,ONLG-11,b,ONLG-11-b,46.42536111,84.08783333,175,75,914,228,18,50.77777778,3.5,1370.3
ONLG,13,ONLG-13,a,ONLG-13-a,46.42536111,84.08783333,175,81,773,244,17,45.47058824,4.37,
ONLG,13,ONLG-13,b,ONLG-13-b,46.42536111,84.08783333,175,72,805,205,18,44.72222222,3.54,1229.1
ONLG,14,ONLG-14,a,ONLG-14-a,46.42536111,84.08783333,175,75,750,126,16,46.875,4.06,
ONLG,14,ONLG-14,b,ONLG-14-b,46.42536111,84.08783333,175,75,745,120,16,46.5625,3.64,1994
ONLG,15,ONLG-15,a,ONLG-15-a,46.42536111,84.08783333,175,77,633,145,14,45.21428571,3.01,
ONLG,15,ONLG-15,b,ONLG-15-b,46.42536111,84.08783333,175,74,647,214,14,46.21428571,3.4,1085.8
ONLG,16,ONLG-16,a,ONLG-16-a,46.42536111,84.08783333,175,76,542,157,14,38.71428571,2.98,
ONLG,16,ONLG-16,b,ONLG-16-b,46.42536111,84.08783333,175,71,574,156,15,38.26666667,3.66,809.9
ONLG,17,ONLG-17,a,ONLG-17-a,46.42536111,84.08783333,175,80,551,155,17,32.41176471,2.62,
ONLG,17,ONLG-17,b,ONLG-17-b,46.42536111,84.08783333,175,75,698,212,15,46.53333333,3.88,1971
ONLG,18,ONLG-18,a,ONLG-18-a,46.42536111,84.08783333,175,78,690,128,18,38.33333333,3.3,
ONLG,18,ONLG-18,b,ONLG-18-b,46.42536111,84.08783333,175,76,653,160,15,43.53333333,3.06,1092.1
ONLG,19,ONLG-19,a,ONLG-19-a,46.42536111,84.08783333,175,76,666,182,14,47.57142857,3.35,
ONLG,19,ONLG-19,b,ONLG-19-b,46.42536111,84.08783333,175,78,760,220,15,50.66666667,3.9,1835.8
ONLG,20,ONLG-20,a,ONLG-20-a,46.42536111,84.08783333,175,103,710,197,15,47.33333333,2.74,
ONLG,20,ONLG-20,b,ONLG-20-b,46.42536111,84.08783333,175,91,418,115,15,27.86666667,2.39,623.2
ONLG,22,ONLG-22,a,ONLG-22-a,46.42536111,84.08783333,175,73,642,230,14,45.85714286,3.66,
ONLG,22,ONLG-22,b,ONLG-22-b,46.42536111,84.08783333,175,84,844,231,18,46.88888889,3.68,1287
ONLG,23,ONLG-23,a,ONLG-23-a,46.42536111,84.08783333,175,78,950,150,16,59.375,3.94,
ONLG,23,ONLG-23,b,ONLG-23-b,46.42536111,84.08783333,175,77,1010,175,16,63.125,3.91,1489.3
ONLG,24,ONLG-24,a,ONLG-24-a,46.42536111,84.08783333,175,81,818,235,17,48.11764706,3.85,
ONLG,24,ONLG-24,b,ONLG-24-b,46.42536111,84.08783333,175,83,673,260,18,37.38888889,3.74,974.4
ONLG,25,ONLG-25,a,ONLG-25-a,46.42536111,84.08783333,175,74,700,206,16,43.75,3.78,
ONLG,25,ONLG-25,b,ONLG-25-b,46.42536111,84.08783333,175,78,750,226,15,50,3.38,1453.1
ONLG,26,ONLG-26,a,ONLG-26-a,46.42536111,84.08783333,175,80,983,162,17,57.82352941,3.8,
ONLG,26,ONLG-26,b,ONLG-26-b,46.42536111,84.08783333,175,94,885,198,17,52.05882353,3.38,1458.5
ONLG,27,ONLG-27,a,ONLG-27-a,46.42536111,84.08783333,175,76,773,140,16,48.3125,3.63,
ONLG,27,ONLG-27,b,ONLG-27-b,46.42536111,84.08783333,175,80,637,168,14,45.5,2.88,1017.5
ONLG,28,ONLG-28,a,ONLG-28-a,46.42536111,84.08783333,175,80,880,205,16,55,4.32,
ONLG,28,ONLG-28,b,ONLG-28-b,46.42536111,84.08783333,175,79,870,203,15,58,4.25,1547
ONLG,29,ONLG-29,a,ONLG-29-a,46.42536111,84.08783333,175,86,669,168,18,37.16666667,3.15,
ONLG,29,ONLG-29,b,ONLG-29-b,46.42536111,84.08783333,175,97,780,203,17,45.88235294,3.23,1210.7
ONLG,31,ONLG-31,a,ONLG-31-a,46.42536111,84.08783333,175,83,493,190,15,32.86666667,2.48,
ONLG,31,ONLG-31,b,ONLG-31-b,46.42536111,84.08783333,175,75,870,275,14,62.14285714,4.36,1685.5
ONLG,32,ONLG-32,a,ONLG-32-a,46.42536111,84.08783333,175,76,804,170,16,50.25,4.28,
ONLG,32,ONLG-32,b,ONLG-32-b,46.42536111,84.08783333,175,79,618,176,17,36.35294118,3.39,739.6
ONLG,33,ONLG-33,a,ONLG-33-a,46.42536111,84.08783333,175,77,732,163,15,48.8,3.68,
ONLG,33,ONLG-33,b,ONLG-33-b,46.42536111,84.08783333,175,73,630,155,13,48.46153846,2.78,1476.7
ONLG,34,ONLG-34,a,ONLG-34-a,46.42536111,84.08783333,175,78,672,230,16,42,3.55,
ONLG,34,ONLG-34,b,ONLG-34-b,46.42536111,84.08783333,175,79,865,170,17,50.88235294,3.68,1792.9
ONMB,1,ONMB-1,a,ONMB-1-a,44.29577778,78.27744444,198,101,675,185,17,39.70588235,3.66,
ONMB,1,ONMB-1,b,ONMB-1-b,44.29577778,78.27744444,198,79,636,172,15,42.4,3.32,
ONMB,2,ONMB-2,a,ONMB-2-a,44.29577778,78.27744444,198,124,841,98,29,29,2.42,
ONMB,2,ONMB-2,b,ONMB-2-b,44.29577778,78.27744444,198,81,820,161,18,45.55555556,2.99,536.1
ONMB,3,ONMB-3,a,ONMB-3-a,44.29577778,78.27744444,198,76,653,177,15,43.53333333,3.46,
ONMB,3,ONMB-3,b,ONMB-3-b,44.29577778,78.27744444,198,78,583,112,17,34.29411765,2.69,1350.5
ONMB,4,ONMB-4,a,ONMB-4-a,44.29577778,78.27744444,198,134,485,123,20,24.25,2.11,
ONMB,4,ONMB-4,b,ONMB-4-b,44.29577778,78.27744444,198,107,800,115,22,36.36363636,2.6,610.3
ONMB,5,ONMB-5,a,ONMB-5-a,44.29577778,78.27744444,198,81,526,63,15,35.06666667,2.13,
ONMB,5,ONMB-5,b,ONMB-5-b,44.29577778,78.27744444,198,83,857,128,18,47.61111111,3.34,1270.5
ONMB,6,ONMB-6,a,ONMB-6-a,44.29577778,78.27744444,198,82,595,110,16,37.1875,2.9,
ONMB,6,ONMB-6,b,ONMB-6-b,44.29577778,78.27744444,198,73,820,140,15,54.66666667,3.92,1379.5
ONMB,7,ONMB-7,a,ONMB-7-a,44.29577778,78.27744444,198,71,643,174,15,42.86666667,3.18,
ONMB,7,ONMB-7,b,ONMB-7-b,44.29577778,78.27744444,198,83,704,146,16,44,2.45,912.4
ONMB,8,ONMB-8,a,ONMB-8-a,44.29577778,78.27744444,198,77,710,171,15,47.33333333,3.49,
