"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"CHIC-8537","243.008",5,0,0,452.23,249.555,"Illinois: Cook: Techny Rd, west of Waukegan Rd","1996-07-09",42.1164,-87.808009,191,1996,148,57,1589.9473528598,545.745693449267,10.742887519323,23.6867237493289,-0.353055928777602,-0.538707241676108,20
"TENN-V-0155198","1324.22",10,0,0,835.281,327.182,"Minnesota: Mahnomen: Waubun, 4 miles west","1996-07-24",47.180848,-95.971923,206,1996,138,73,1458.80596530553,780.326503726724,10.5710577196053,16.6412706856642,-0.240899330653396,-0.707170756282355,20
"CMC00012230","504.063",5,1156.284,0,0,0,"Union Township, Isabella Co., MI","1997-11-01",43.572601,-84.777466,305,1997,150,168,1413.5958031329,1419.71272218818,9.42397202088599,16.8820515921461,-0.0689265590033663,-0.313879691033231,20
"ILLS00071271","1168.015",10,4366.213,0,0,0,"Pistakee Bog Nature Preserve, McHenry County, Illinois,","1997-09-22",42.360774,-88.21565,265,1997,163,142,1635.06832853436,1454.76040866829,10.0310940400881,22.2526149989417,-0.0876045303662651,-0.596792309066106,20
"MU-V-000195952","1164.757",10,1507.365,0,680.918,378.356,"Erie Co., New York, Amherst, parking lot at the Super 8 motel, 1 Flint Rd","1997-08-01",42.990401,-78.790776,213,1997,145,70,1319.58057558735,707.980487334325,9.10055569370584,13.3225299091171,-0.307467222602169,-0.203573720545643,20
"SNWR000492","1032.008",10,0,0,397.143,66.242,"Seney National Wildlife Refuge, River Rd near Colvert S of Mead Campground, Schoolcraft, Michigan","1997-08-29",46.182696,-85.986329,241,1997,144,99,1257.74696055043,964.861950495339,8.73435389271131,14.2213201500889,-0.124895721987075,-0.45718036145996,12
"OSU_194633","1232",10,943.031,0,1339.991,886.862,"Clatsop County, SW of Warrenton, West of North Fork Neacoxie Creek, 340m SE of intersection of NAV Road and North Neacoxie Road","1997/07/15",46.017868,-123.915946,196,1997,211,97,1366.11940022334,560.065622401454,6.47449952712483,7.96022428553395,-0.263962414778165,-0.790238344716121,20
"OSU_225924","1224.007",10,655.77,0,837.103,701.124,"Washoe County, Reno, east side of Home Gardens Dr, south of Reno Airport","1997/07/26",39.478364,-119.7692,207,1997,148,81,723.657028636646,342.628746535881,4.88957451781518,12.6989546102995,0.334652793743939,-0.477919708078597,20
"366270","1892",10,4336.075,0,3371,1229.022,"Washoe Co., Reno, Nevada, east side of Home Gardens Drive, south of Reno Airport","1997/07/26",39.473634,-119.771036,207,1997,148,81,770.325730478938,371.225003536397,5.20490358431715,12.3079781273608,0.277714766874965,-0.408662664757556,20
"MT00186704","1232.015",10,0,0,1283.486,743.132,"Lasalle, Parc des Rapides de Lachine","1997-07-23",45.427444,-73.590075,204,1997,137,75,1320.45527721457,711.773887783755,9.6383596876976,16.5217008458367,-0.3727356676621,-0.450196196697348,20
"MT00017449","1228.015",10,972.068,0,1582.196,697.29,"45.611755 -73.537106","1997-07-26",45.611755,-73.537106,207,1997,134,78,1216.8713225453,699.493381363541,9.08112927272609,14.5058332191025,-0.314265813195114,-0.315299330452964,20
"3008987","479.009",10,276.87,0,454.869,63.159,"Erie Co., New York, Amherst, Super 8 motel, 1 Flint Rd","1997-08-01",42.9908,-78.7902,213,1997,145,70,1319.59206563016,707.983927448398,9.10063493538044,13.3226351372357,-0.307374349842521,-0.203732789462486,20
"3008985","479.026",10,0,0,336.115,239.794,"Fulton Co., New York, jct of St. Hwy 29 and St Hwy 30, Vail Mills","1997-08-07",43.0488,-74.2164,219,1997,126,81,1269.89049022786,823.318918208441,10.0784959541894,12.6809560474486,-0.35017005749214,0.199146706826995,20
"3009085","478.004",10,654.736,0,381.831,235.384,"Susquehanna Co., Pennsylvania, Lake Montrose, NE of jct of St. Hwy 29 and St. Hwy 706, east edge of Montrose","1997-08-08",41.841225,-75.859347,220,1997,117,73,1061.68544156273,702.993806052879,9.07423454327118,10.5941728203698,-0.00498526792109498,-0.245997515332221,20
"MT00020867","1234.006",10,675.851,0,386.513,219.757,"45.3586111 -71.8563889","1997-08-22",45.358611,-71.8563889,234,1997,117,88,1065.24277328444,842.154129248015,9.10463908790117,9.36951730494437,-0.0616544111174638,-0.137649044329844,20
"941123","628",5,2306.091,0,1503.326,478.066,NA,NA,40.560839,-119.603549,200,1997,220,124,1908.42099341981,915.7408757725,9.00198581801798,24.8270781405488,-0.108406735256265,-0.916000317682778,20
"2014459","624.013",5,0,0,3981.414,1236.935,NA,NA,40.560839,-119.603549,200,1997,220,124,1908.42099341981,915.7408757725,9.00198581801798,24.8270781405488,-0.108406735256265,-0.916000317682778,20
"2042089","619",5,0,0,2400.091,920.556,NA,NA,40.560839,-119.603549,200,1997,220,124,1908.42099341981,915.7408757725,9.00198581801798,24.8270781405488,-0.108406735256265,-0.916000317682778,20
"2107016","616",5,1692.993,0,2064.074,1023.963,NA,NA,40.560839,-119.603549,200,1997,220,124,1908.42099341981,915.7408757725,9.00198581801798,24.8270781405488,-0.108406735256265,-0.916000317682778,20
"2448970","624",5,0,0,2217.017,751.108,NA,NA,47.912876,-122.098185,231,1997,220,136,1460.13328600251,987.418711067629,6.63696948182959,13.0243279557079,-0.187770947694118,-0.89146241135686,20
"CONN00033826","2364.054",10,4010.844,0,957.639,0,"Orange, Cornwall, NY","1997-08-12",41.4,-74.023889,224,1997,178,113,1676.77015392563,1102.43108309982,9.42005704452601,21.8710716752648,-0.113659383676313,-0.910550122777624,20
"CONN00149448","2371.433",10,2789.048,0,1170.902,547.265,"NY: Putnam County: Cold spring","1997-08-17",41.42,-73.954444,229,1997,178,118,1665.8572873788,1173.68130845007,9.35874880549885,22.1252394806609,-0.116768238989481,-0.90057523231338,20
"CONN00130453","2364.122",10,3555.692,0,1553.098,0,"Conn: Litchfield County: Salisbury: Housatonic River","1997-09-19",41.873611,-73.366389,262,1997,177,150,1513.55343554488,1384.34765886095,8.55114935336092,21.0271963843309,-0.156811988705025,-0.945180018774855,20
"CONN00149460","2362",10,3747.15,0,847.867,254.558,"Conn: Middlesex County: East Haddam: Chapman's Pond","1997-08-14",41.453056,-72.461667,226,1997,161,98,1465.22928439802,956.979876177192,9.10080300868337,20.0917431780608,-0.205871168236305,-0.934136953954317,20
"WCSU-02599","1420.143",10,0,0,1472.292,475.243,"Conn: WCSU Westside Campus","1997-07-18",41.40136,-73.47053,199,1997,161,71,1539.41051539599,674.187767470382,9.56155599624839,17.2046994657501,-0.187612870104671,-0.696963235836969,20
"WCSU-02600","1420.141",10,0,0,1349.284,299.989,"Conn: Fairfield: Danbury","1997-07-18",41.40136,-73.47053,199,1997,161,71,1539.41051539599,674.187767470382,9.56155599624839,17.2046994657501,-0.187612870104671,-0.696963235836969,20
"TENN-V-0155042","1328.837",10,0,0,1003.077,347.298,"Tenn: Unicoi: Exit 12, southbound US23","1997-08-21",36.200591,-82.36044,233,1997,181,119,1951.28599868956,1345.98609650678,10.7805856281191,19.6070299684082,-0.429756461331723,-0.773636127810992,20
"TENN-V-0155043","1328.387",10,3129.389,0,0,265.288,"Tenn: Unicoi: Exit 12, southbound US23","1997-08-22",36.200591,-82.36044,234,1997,181,120,1951.28599868956,1357.45295088678,10.7805856281191,19.6070299684082,-0.429756461331723,-0.773636127810992,20
"TENN-V-0155180","1320.288",10,0,0,2699.229,1081.019,"Michigan: Ottawa: Spring Lake","1997-07-10",43.074334,-86.201414,191,1997,146,50,1463.11277547997,499.132995623968,10.0213203799998,13.9518306366731,-0.152402868029123,-0.0379391583762096,19
"TENN-V-0155183","1328.02",10,0,0,1017.289,509.054,"Minnesota: Mahnomen: West Tulaby Rd, off Rt 113","1997-07-12",47.17875,-95.807995,193,1997,142,53,1425.75895361875,515.082522451562,10.0405560113996,12.7970303511674,-0.273397448543481,-0.460083923374791,19
"CALVIN002217_55","514.016",5,1045.482,0,380.493,0,"Along Reeds Lake Rd, 0.5 miles N of intersection with East Beltline Ave., Kent Co., MI","1998-07-17",42.949354,-85.587801,198,1998,187,80,1983.72119825813,898.82513706003,10.6651677325706,23.6629624300894,-0.397216890086491,-0.794606944373475,20
"CALVIN002218_54","516.016",5,738.302,0,390.47,69.318,"Calvin College campus near President's Pond on NE end of campus, Kent Co., MI","1998-07-31",42.935082,-85.58216,212,1998,187,94,1988.53761348503,1103.87869423892,10.6910624380915,23.8504186512445,-0.392178074287298,-0.7869332060461,20
"K31234100529955","1375.361",10,1075.429,0,910.573,0,"Redhead Loop Trail; Horicon Marsh National Wildlife Refuge, Dodge, Wisconsin","1998-07-25",43.622773,-88.677256,206,1998,187,88,1901.8759242584,975.502004574868,10.2251393777333,22.9339219811856,-0.445763507948174,-0.945069507290478,20
"ILLS00071258","1164.027",10,2974.123,0,471.699,378.904,"41* 09' 55""N, 087* 33' 21""W","1998-09-24",41.1652778,-87.5558333,267,1998,198,159,2223.15769098518,1996.6519870726,11.2280691463898,25.4401968809783,-0.484105702430149,-0.8397632050681,20
"UTC00231081","941.019",10,574.721,0,487.15,429.298,"44.61150 -124.04570, Lincoln Co., Orgen, Newport, near mouth of Yaquina River into Pacific Ocean, T11S R11W, S17","1998-08-20",44.6115,-124.0457,232,1998,185,117,1032.53310377405,612.597800385317,5.58126002040025,18.6107758324263,0.621578288056852,-0.1651547248413,20
"1145034","1168.043",10,1119.58,0,0,0,"Kanabec Co., Minnesota, W side of Hwy107, 4mi S of Grasston and 2mi N of Braham","1998-09-11",45.739796,-93.170587,254,1998,166,147,1655.61965353115,1484.23177175083,9.97361237066955,17.082473013677,-0.516878783185254,-0.614828136975534,20
"1145033","1168.027",10,1826.241,0,0,0,"Milles Lacs Co., Minnesota, Kathio State Part, S part of Vineland Bay on W side of Lake Mille Lacs","1998-09-11",46.150394,-93.733988,254,1998,156,137,1564.00763558302,1403.19992586129,10.025689971686,13.7361960933575,-0.640888422715226,-0.22581534496053,20
"1145041","1172.015",10,1762.591,0,731.783,411.669,"Todd Co., Minnesota, bank of Sauk River at Hwy50 birdge just downstream from town of Little Sauk","1998-08-21",45.860118,-94.919335,233,1998,178,126,1802.49844815988,1329.09907063177,10.1263957761791,22.0599727537128,-0.464929908317218,-0.739497269156689,20
"1144958","1172.061",10,767.084,0,447.111,281.031,"Goodhue Co., Minnseota, where trail to Sand Point parallels Mississippi River","1998-08-18",44.538886,-92.347404,230,1998,173,123,1869.80913044253,1338.06399546546,10.8081452626736,19.3547894004091,-0.61409879825282,-0.68132923127765,20
"1145040","1172.027",10,2117.314,0,913.268,930.356,"Crow Wing Co., Minnesota, 2mi SE of Cross Lake, along Pine River 0.5mi downstream from the County Road 36 bridge","1998-07-30",46.220238,-93.030452,211,1998,146,93,1464.68186385313,862.363695562313,10.0320675606379,13.3357379079023,-0.594207484892106,-0.34964947139048,20
"1145039","1168.027",10,523.129,0,819.802,451.887,"Morrison Co., Minnesota, along Mississippi River and US Hwy 10 just north of Little Falls","1998-08-26",46.037328,-94.338622,238,1998,164,129,1865.40121594296,1479.15594885218,11.3743976581888,18.7911437237261,-0.478229979727022,-0.662756674911086,20
"1144955","1166.027",10,571.001,0,770.079,1012.51,"Cook Co., Minnesota, Superior National Forest, Little John Lake canoe landing/public access","1998-07-30",48.054239,-90.056497,211,1998,155,93,1109.50310931857,598.040222368853,7.15808457624881,15.8940100007892,-0.287948441823753,-0.853294495215033,12
"1145005","1170.043",10,2288.389,0,0,0,"N47*39.858' W90*51.359', Cook Co., Minnesota","1998-08-22",47.722967,-90.830052,234,1998,134,104,1058.15026298586,810.312836587297,7.89664375362579,13.286750906259,-0.579388318416142,-0.290596311117545,13
"LSU00097358","1002",10,1293.37,0,494.017,314.697,"Mahnomen Co., Minnesota, Waubun Prairie 4mi W of Waubun ","1998-07-28",47.179258,-96.033648,209,1998,166,102,1626.14005956194,902.67029125892,9.79602445519243,18.8869212420029,-0.359505886666887,-0.857595275752863,19
"MU-V-000195921","1164.687",10,124.453,0,489.939,540.715,"Adams Co., Ohio, St Rt 32 just N of Mendenhall Rd, E of Peebles","1998-08-19",38.941988,-83.382007,231,1998,210,147,2369.33587816906,1662.25919763328,11.3365353022443,24.8887484747058,-0.587796746697418,-0.712120098959498,20
"MU-V-000194935","1162.688",10,0,0,425.981,730.103,"Van Wert Co., Ohio, edge of Miami-Erie Canal at city park, Delphos","1998-07-21",40.854302,-84.341597,202,1998,223,84,2222.48827267381,1057.9776066505,10.5331197757052,28.3812424768003,-0.435818074232041,-0.839165515702576,20
"MSC0238498","773.023",10,496.896,0,358.218,285.3,"Lincoln Co., Orgeon, Newport along South Jetty near the mouth of the Yaquina River into the Pacific Ocean","1998-08-20",44.612248,-124.068275,232,1998,185,117,1031.15021106831,611.363807765441,5.57378492469358,18.6808671847612,0.626057948359429,-0.162203349117607,20
"0036832MOR","1222.002",10,2258.689,0,0,0,"Illinois, DuPage, The Morton Arboretum, 1 mi N of Lisle; in a large clump near powerlines.","1998-08-03",41.8145,-88.050121,215,1998,188,97,2308.67405094639,1296.1443014793,12.3458505398203,25.7304419526959,-0.464096612337642,-0.770556086786952,20
"OS400434","1274.265",10,4670.405,0,1091.549,533.095,"41.40556 -82.95861 Blue Heron Reserve, Yorktown Rd, Sandusky Co., Ohio","1998-08-27",41.40556,-82.95861,239,1998,223,121,2193.36136762599,1587.71589782351,10.2016807796558,30.3691995381878,-0.399765555143983,-0.961534101332945,20
"MICH-V-1247136","1166.062",10,0,0,334.431,185.569,"Oceana Co., Michigan, Hesperia, W side Maple Island Rd, T14N R15W sec 1, NE 1/4 NE 1/4","1998-07-18",43.572111,-86.039232,199,1998,156,81,1598.47435389456,767.570544133817,10.2466304736831,16.418268840598,-0.52825939231104,-0.381924278718532,17
"MICH-V-1355549","1170.084",10,561.751,0,589.836,114.987,"Gogebic Co., W side of Hwy 64 across from entrance rd to Gogebic County Park, T46N R42 W Section 4","1998-08-15",46.410458,-89.557043,227,1998,146,109,1268.6690541394,918.072299418109,8.74944175268552,15.2802270634047,-0.495790590176657,-0.471752421720513,20
"MICH-V-1433776","1166.015",10,600.345,0,578.538,496.818,"Magdalen Islands, Quebec, Gross-ile, Baie de la Grosse Ile, near jct Cehmin North and Hwy 199","1998-08-11",47.382383,-61.884651,223,1998,134,80,926.411389211308,588.618195551507,6.91351782993513,12.5064454516924,0.221769276322736,-0.316514974157418,7
"v0161569WIS","1182.042",10,532.522,0,1432.421,740.612,"Door Co., Wisconsin, 28N 26E sec 32, Sturgeon Bay- Egg Harbor Rd and 14th Ave","1998-08-14",44.848281,-87.361411,226,1998,162,107,1702.35048071241,1136.02634126055,10.5083363006939,17.8450060895622,-0.436765708387379,-0.798402437104709,18
"v0208858WIS","1178.061",10,983.242,0,363.081,110.454,"Door Co., Wisconsin, Chambers Island-Sand Point, 31N 26E sec 5","1998-09-18",45.197136,-87.374907,261,1998,168,143,1648.24668086188,1513.03296252683,9.81099214798736,18.5371342669838,-0.377608348135569,-0.900458687312947,14
"OSU_193586","1228",10,754.59,0,321.936,458.562,"Lincoln County, Oregon, South Jetty mouth of Yaquina River","1998/08/20",44.619934,-124.045024,232,1998,185,117,1020.86053247999,601.963899760931,5.51816504043235,19.1986066350079,0.65022903673045,-0.154499261997525,20
"OSU_237331","1228.007",10,652.567,0,884.58,485.199,"Lyon County, N of Nevada Cement Company Plant, north of Highway 80 at Fernley Exit","1998/08/18",39.628106,-119.266889,230,1998,181,123,1714.70257623119,1183.16154985518,9.47349489630493,32.4671985794207,-0.0412656129246419,-1.24570629357141,20
"366271","1896",10,2458.303,0,1606.063,695.617,"Lyon Co, just N of Nevada Cement Company plant, N of Highway 80 at western Fernley exit, T20N R24E S11","1998/08/18",39.619922,-119.265191,230,1998,181,123,1711.63012084089,1180.66907659423,9.45652000464578,32.5043155234317,-0.0389483908900557,-1.24417105694688,20
"MT00011848","1230.007",10,1753.398,0,970.322,62.748,"45.314049 -73.879570","1998-07-09",45.314049,-73.87958,190,1998,191,88,1688.19122824548,739.984267959129,8.97974057577385,19.6589893505171,-0.225383991725686,-0.814318698869605,20
"MT00012439","1234.006",10,0,0,429.051,280.863,"45.785348 -72.71977","1998-07-27",45.785348,-72.71977,208,1998,148,91,1453.21460448219,897.678793328274,9.81901759785262,12.0253717050384,-0.0871519197935421,-0.522733155134461,20
"MT00012575","1232.006",10,408.177,0,437.511,449.141,"45.628355 -73.733295","1998-08-02",45.628355,-73.733295,214,1998,191,112,1698.28992666347,1075.42922976525,9.08176431370838,19.6747621478458,-0.188404437831847,-0.717296013718129,20
"MT00012558","1238.006",10,2685.021,0,997.857,561.39,"45.634908 -74.127482","1998-08-02",45.634908,-74.127482,214,1998,176,97,1592.00325217543,985.855413871024,9.09716144100243,17.3456609727803,-0.338413731771455,-0.505117148746342,20
"1793123","476.001",10,197.213,0,165.076,96.047,"DuPage Co., Morton Arboretum, 1mi N of Lisle","1998-08-03",41.811,-88.0744,215,1998,188,97,2318.07440746017,1300.66574928348,12.3961198259902,25.9672141203282,-0.462831011140744,-0.764670077666584,20
"919011215","616.08",5,276.91,0,909.39,984.43,NA,NA,41.6,-72.88,205,1998,192,103,1889.04374562808,971.978934257563,9.83876950847956,22.1444437041667,-0.333595805337998,-0.954845832085052,20
"1772794","622.003",5,897.035,0,485.489,192.416,NA,NA,47.264901,-104.89393,231,1998,146,102,1656.40634558745,1143.69235397958,11.3452489423798,24.9662392544315,-0.417128596282248,-0.973415575752155,20
"CONN00038089","2368",10,1100.58,0,2007.9933,1126.989,"","1998-08-02",41.721944,-72.820833,214,1998,193,113,1912.76152769618,1107.26069445411,9.91068149065377,22.9144736089166,-0.327414874881772,-0.948352167540893,20
"CONN00073844","2358.094",10,0,0,837.616,229.085,"","1998-07-27",41.905,-72.701944,208,1998,192,106,1991.95210161041,1066.62428077422,10.3747505292209,24.2642842404468,-0.329792969899326,-0.854139809794443,20
"CONN00139167","2352",10,4119.752,0,0,0,"Conn: Tolland County: Tolland: Willimantic River","1998-09-25",41.876111,-72.310833,268,1998,192,166,1815.60360774982,1693.35921361845,9.45626879036366,21.609559471983,-0.35617533269764,-0.949562068525267,20
"CONN00148297","2349.017",10,10843.733,0,1056.675,2168.475,"Conn: Litchfield County: New Milford: Housatonic River","1998-09-01",41.589167,-73.446111,244,1998,192,142,1840.13088770459,1487.23603392113,9.58401504012807,22.8421580604844,-0.338653720041685,-0.967495162155384,20
"CONN00035582","2372.013",10,10072.809,0,1317.026,396.364,"Maine: Penobscot County: Bangor","1998-08-15",44.832222,-68.7875,227,1998,155,108,1373.31927398962,987.649718147185,8.86012434832011,13.4302290376188,0.0950164420083993,-0.578521251208808,18
"CONN00074221","2356.003",10,1509.354,0,2388.099,1002.657,"Conn: Hartford County: Windsor: Northwest Park","1998-07-27",41.905,-72.701944,208,1998,192,106,1991.95210161041,1066.62428077422,10.3747505292209,24.2642842404468,-0.329792969899326,-0.854139809794443,20
"CONN00139161","2364.054",10,4108.43,0,0,0,"Conn: Middlesex County: Chester: Chester Creek","1998-10-01",41.408889,-72.491389,274,1998,191,172,1929.20832227897,1842.31725228487,10.1005671323506,21.2636663378917,-0.340656149037899,-0.908479764755677,20
"TENN-V-0155184","1324.227",10,1583.109,0,1396.381,640.388,"Minnesota: Mahnomen: along Rte 113 about 4 miles west of Waubun","1998-07-29",47.179611,-95.941542,210,1998,166,103,1615.15744792288,906.187454756983,9.72986414411372,18.7735244415768,-0.355923192890774,-0.861069221098014,20
"NYBG-00487718","1228.026",10,0,0,1472.333,633.983,"Oregon: Lincoln County: Newport","1998-08-20",44.611688,-124.03235,232,1998,185,117,1037.64828342375,617.171194202696,5.60890964012837,18.3541010328586,0.606990641764387,-0.175830321561423,20
"UWSP127906_lg","1",1,261.239,0,710.023,279.348,"Wisconsin: Brown: Parcel along CTH J","1998-09-19",44.60048236,-88.0414784,262,1998,187,144,1722.29283896616,1553.27382622773,9.25963891917288,21.958469465887,-0.362228012479683,-1.03526571670154,20
"MU-V-000195935","1164.831",10,0,0,395.709,745.907,"Van Wert Co., Ohio, Delphos, edge of Miami-Erie Canal at city park","1998-07-21",40.854901,-84.340761,202,1998,223,84,2222.25026380365,1057.88469377332,10.5319917715813,28.3775817121999,-0.435768728379926,-0.839260831833155,20
"ALBC004895","512.004",5,486.493,0,0,669.07,"Pierce Cedar Creek Institute Boat Landing, Brewster Lake, W of cottage at NE shore, Barry Co., MI","1999-07-02",44.581525,-85.591274,183,1999,160,68,1547.71593841267,569.282434745977,9.73406250574005,22.3528845683113,-0.153256610501145,-0.849246187272926,20
"1145036","1168.027",10,1512.781,0,1121.723,851.805,"Cook Co., Minnisota, Superior National Forest, Gunflint Trail (Cty.12) 0.15mi w of Cty 12 and FR3/1378 junction","1999-08-11",48.040894,-90.460003,223,1999,109,70,863.867339530968,582.991752940625,7.92538843606393,10.3593288605104,0.0416396175162485,-0.30057763944939,12
"KHD00010901","1117.011",10,1464.184,0,1108.104,751.803,"Mesa Co., Colorado, Colorado National Monument, 0.7mi N of Broadway on Peony Drive andd 0.1mi NW of a gravel poad at edge of large pond","1999-08-14",39.0918,-108.64698,226,1999,248,153,1942.26774030416,1264.22895855857,7.96011368977114,30.3814974826765,0.0613434748049718,-1.1922802689161,20
"LSU00097363","1000.008",10,2022.361,0,498.915,946.721,"Dutchess Co., New Yrok, Oriole Hill Tree Farm on boundary line between towns of Red Hook and Rhinebeck, at corner formed by main driveway and Oriole Mills Road","1999-07-18",41.97222,-73.846539,199,1999,162,84,1739.88800581036,845.2847375331,10.7400494185825,20.2504555057117,-0.0387290120132227,-0.774970941836323,20
"MSC0177038","1178.205",10,948.631,0,418.197,199.308,"Jackson Co., Michigan, Rogers Reserve Michigan State University, on S. Jackson Rd, N of Crouch Rd, east side of pond","1999-08-11",42.155885,-84.422961,223,1999,160,108,1788.09355498373,1270.83848512555,11.1755847186483,20.6240055079359,-0.107705222581248,-0.807464268646726,20
"00701089MOR","1218.041",10,0,0,439.26,478.963,"41.53583 -74.51733, Sullivan CO., New Yrok","1999-07-06",41.53583,-74.51733,187,1999,163,72,1769.12611332494,671.014954921725,10.8535344375764,22.6018216260573,0.0415747136884963,-0.95091851640874,20
"CHRB0001064","1144.028",10,0,0,1964.734,1183.144,"40.39722 -74.03361","1999-06-30",40.39722,-74.03361,181,1999,220,94,2207.6766444417,684.071905119632,10.0348938383713,31.2858090440237,-0.0118896886729138,-1.22000112788032,20
"CHRB0001086","1142.016",10,5111.322,0,0,0,"40.76056 -74.08139","1999-09-02",40.76056,-74.08139,245,1999,245,158,2502.1024342059,1926.25736424594,10.4254268091913,37.6583755743405,0.142458652684752,-1.02095921405593,20
"SNWR000493","1028.002",10,2342.375,0,815.228,200.928,"Schoolcraft Co., Michagan, Seney National Wildlife Refuge, east side of C Pool along Marshland Drive","1999-08-25",46.269643,-85.953349,237,1999,158,120,1508.3496903404,1214.30935028285,9.54651702747088,24.4205333868596,-0.163696982720163,-0.994038799702802,15
"SNWR000494","1034.008",10,581.433,0,582.263,152.971,"Schoolcraft Co., Michgan, Manistique River Road, 4 mi S of Seney National Wildlife Refuge","1999-08-30",46.216769,-85.929987,242,1999,158,125,1466.39199258729,1234.72097898483,9.28096197840055,23.1210568132982,-0.145619234678252,-1.00034997312494,15
"MICH-V-1452635","1206.134",10,2901.666,0,528.11,691.095,"44*41', 81*08'W, Wiarton Bruce Co.,","1999-07-26",44.744901,-81.137362,207,1999,157,89,1427.14579344474,805.807019856729,9.09010059518943,20.1461578320094,-0.24490488956718,-0.781019956276938,20
"MICH-V-1458987","1214.026",10,1318.871,0,748.294,519.21,"Alcorn Co., Mississippi, W of Corinth, NW of jct Hwy US 72 and MS 2","1999-07-12",34.933176,-88.571645,193,1999,255,119,3400.44215437311,1503.06301468639,13.3350672720514,36.8720572870018,-0.436820282590217,-0.675628830615868,20
"UWL0000042","900.002",10,441.46,0,1229.979,439.441,"43.79348 -91.25304","1999-08-31",43.79348,-91.25304,243,1999,160,130,1703.68073870587,1480.26893767632,10.6480046169117,21.8754568983234,0.016026576464564,-0.738220642051862,20
"UWL0000045","906.005",10,839.896,0,864.908,629.722,"43.90637 -91.08134","1999-07-20",43.90637,-91.08134,201,1999,160,88,1711.26291516973,911.726034189697,10.6953932198108,22.0635667137063,-0.0130654363689124,-0.745340897792257,20
"UWL0000046","904.002",10,1584.212,0,739.323,155.23,"43.91953 -91.26033","1999-09-02",43.91953,-91.26033,245,1999,151,133,1629.69566789807,1491.83355527884,10.7926865423713,21.930036792521,-0.0332058161338539,-0.612632016927153,20
"UWL0000044","903.001",10,914.438,0,477.928,626.337,"43.89189 -91.12130","1999-07-20",43.89189,-91.1213,201,1999,160,88,1701.73861993016,907.75133094936,10.6358663745635,21.9631549671469,0.00894032865679888,-0.73399006444414,20
"UWL0000043","901.001",10,764.722,0,754.552,513.654,"43.89189 -91.12130","1999-07-20",43.89189,-91.1213,201,1999,160,88,1701.73861993016,907.75133094936,10.6358663745635,21.9631549671469,0.00894032865679888,-0.73399006444414,20
"VSC0014944","1112.002",10,917.552,0,582.534,649.997,"Alcorn Co., Mississippi, W of Corinth, HW of jct Hwy US 72 and MS 2, T2S R7# sec 5","1999-07-12",34.93343,-88.571133,193,1999,255,119,3399.77058709116,1502.84036217415,13.3324336748673,36.8627808892337,-0.436814576817982,-0.67609968409539,20
"VSC0014949","1114.002",10,318.961,0,252.254,578.384,"Alcorn Co., Mississippi, W of Corinth, HW of jct Hwy US 72 and MS 2, T2S R7# sec 5","1999-07-12",34.93343,-88.571133,193,1999,255,119,3399.77058709116,1502.84036217415,13.3324336748673,36.8627808892337,-0.436814576817982,-0.67609968409539,20
"RMBC_180519","1256.04",10,3827.429,0,855.964,2135.179,"49*10'53""N, 123*11'36""W","1999/07/08",49.1813889,-123.1933333,189,1999,176,78,1119.95284877338,334.056901595732,6.36336845893966,15.0717732464949,0.128740098303955,-1.15250460489606,20
"2058491","1890.002",10,813.778,0,1316.54,622.392,"Sullivan County, 074 31.04W, 041 32.15N, 3.5mi NE of Westbrookville, Bashakill State Wildlife Area 209","1999/07/06",41.5358333,-74.517333,187,1999,163,72,1769.12838258358,671.016114044614,10.8535483594084,22.6017919807144,0.0415721456649357,-0.950918450215607,20
"2058498","1887",10,3321.968,0,846.385,671.539,"Lewis and Clark County, Montana, inlet to Spring Meadow Lake on NW side of Helena","1999/08/16",46.612004,-112.076032,228,1999,130,91,828.632762426736,589.044561521275,6.37409817251335,13.7877553435427,-0.0323910430180733,-1.02141636155162,20
"3009008","479.004",10,578.766,0,118.87,0,"074 31.04W 041 32.15N, Sullivan Co., 3.5mi NE of Westbrookville, Bashakill State Wildlife Area, off NY 209","1999-07-06",41.5159,-74.538,187,1999,163,72,1770.10191206699,671.429030247497,10.8595209329263,22.5771943270785,0.0434210955667403,-0.951615435737637,20
"MT00013051","1228.007",10,696.515,0,1412.182,411.769,"45.803 -73.5876667","1999-07-28",45.803,-73.5876667,209,1999,159,92,1704.3777022856,1012.47257447023,10.7193566181484,18.8560686078426,-0.356863025145548,-0.648987674514056,20
"CONN00077754","2358",10,0,0,2136.947,1185.688,"Conn: Fairfield County: Redding: Lonetown Marsh","1999-07-28",41.309444,-73.382778,209,1999,163,95,1920.62685536572,1117.80149086906,11.7829868427345,23.7166863509189,-0.0389202049309373,-0.779210840948505,20
"CONN00032186","2345.094",10,1714.016,0,1122.661,751.085,"Canada: PEI: Prince County: Kildare","1999-08-02",46.909444,-63.982222,214,1999,132,70,1334.16562432359,722.560858843249,10.1073153357848,13.1567218058923,-0.322226379808837,-0.644401005890976,20
